User_ID,Event_Type,Event_Date,Interaction_Duration,Language_Used,Location,Privacy_Consent,Event_Participation_Freq,Social_Interaction_Freq,Cultural_Engagement_Level,Preferred_Time_of_Activity,Seasonal_Activity_Pattern,Event_Recommendation_Score,Cultural_Content_Suggested,Anonymization_Flag,Data_Owner
U3892,Exhibition,6/19/2024,1 hour,Local Dialect,Zone C,Pending,18,6,Medium,Afternoon,Yes,0.8,Regional Cuisine Recipes,FALSE,User
U3893,Workshop,6/2/2024,2 hours,English,Zone A,Pending,9,9,Low,Afternoon,Yes,0.13,Language Learning App,FALSE,Platform
U3894,Festival,7/1/2024,30 minutes,English,Zone B,Accepted,5,4,Low,Afternoon,Yes,0.86,Language Learning App,TRUE,Platform
U3895,Festival,8/29/2024,30 minutes,English,Zone C,Accepted,13,6,Medium,Afternoon,No,0.64,Traditional Music Playlist,TRUE,Platform
U3896,Festival,10/30/2024,1 hour,Regional Language,Zone A,Pending,12,10,High,Morning,No,0.67,Language Learning App,FALSE,User
U3897,Exhibition,10/11/2024,2 hours,Local Dialect,Zone B,Accepted,9,5,High,Evening,Yes,0.94,Language Learning App,FALSE,Platform
U3898,Language Class,1/27/2024,30 minutes,Regional Language,Zone D,Pending,19,9,Medium,Morning,No,0.88,Regional Cuisine Recipes,TRUE,Platform
U3899,Exhibition,2/5/2025,1 hour,Regional Language,Zone A,Accepted,20,10,Low,Afternoon,No,0.17,Regional Cuisine Recipes,FALSE,User
U3900,Language Class,12/25/2024,1 hour,Local Dialect,Zone C,Pending,1,6,High,Evening,No,0.87,Folklore Videos,FALSE,User
U3901,Workshop,2/29/2024,1 hour,Regional Language,Zone B,Pending,11,3,Low,Afternoon,Yes,0.7,Regional Cuisine Recipes,TRUE,User
U3902,Art Fair,7/20/2024,30 minutes,Regional Language,Zone D,Accepted,5,2,Medium,Evening,Yes,0.39,Regional Cuisine Recipes,TRUE,User
U3903,Language Class,9/6/2024,2 hours,English,Zone D,Accepted,7,3,Low,Evening,No,0.87,Regional Cuisine Recipes,TRUE,Platform
U3904,Festival,12/27/2024,30 minutes,Local Dialect,Zone A,Pending,13,6,Medium,Afternoon,No,0.12,Traditional Music Playlist,FALSE,User
U3905,Exhibition,3/9/2024,30 minutes,Local Dialect,Zone D,Accepted,6,10,Medium,Morning,No,0.85,Folklore Videos,TRUE,Platform
U3906,Workshop,1/4/2025,2 hours,English,Zone C,Accepted,13,8,High,Afternoon,Yes,0.66,Language Learning App,FALSE,User
U3907,Festival,1/21/2024,1 hour,Local Dialect,Zone D,Pending,6,8,Medium,Evening,No,0.34,Regional Cuisine Recipes,TRUE,Platform
U3908,Workshop,5/31/2024,30 minutes,English,Zone A,Pending,15,5,High,Morning,No,0.11,Folklore Videos,TRUE,User
U3909,Art Fair,4/11/2024,1 hour,Regional Language,Zone D,Accepted,8,1,Medium,Morning,Yes,0.57,Folklore Videos,TRUE,Platform
U3910,Exhibition,1/21/2025,1 hour,Local Dialect,Zone A,Accepted,11,1,High,Morning,No,0.48,Regional Cuisine Recipes,FALSE,User
U3911,Exhibition,4/4/2024,2 hours,Local Dialect,Zone D,Pending,10,7,Low,Morning,Yes,0.88,Language Learning App,FALSE,User
U3912,Art Fair,3/21/2025,2 hours,Regional Language,Zone B,Pending,9,2,Medium,Evening,Yes,0.81,Traditional Music Playlist,FALSE,User
U3913,Exhibition,12/26/2024,2 hours,Regional Language,Zone A,Pending,4,4,Low,Evening,Yes,0.63,Folklore Videos,FALSE,Platform
U3914,Language Class,8/16/2024,1 hour,Local Dialect,Zone C,Accepted,14,10,Medium,Afternoon,No,0.24,Language Learning App,TRUE,Platform
U3915,Workshop,5/4/2024,1 hour,Local Dialect,Zone C,Pending,4,5,Medium,Evening,No,0.75,Regional Cuisine Recipes,TRUE,Platform
U3916,Festival,9/14/2024,30 minutes,Local Dialect,Zone D,Accepted,15,8,Medium,Afternoon,No,0.63,Folklore Videos,FALSE,Platform
U3917,Art Fair,11/17/2024,1 hour,English,Zone B,Pending,10,10,High,Evening,Yes,0.12,Traditional Music Playlist,TRUE,User
U3918,Language Class,1/3/2025,2 hours,Local Dialect,Zone D,Accepted,14,9,High,Afternoon,No,0.79,Folklore Videos,TRUE,User
U3919,Festival,3/1/2025,2 hours,Local Dialect,Zone D,Accepted,6,1,Low,Morning,No,0.85,Folklore Videos,TRUE,Platform
U3920,Festival,8/23/2024,2 hours,Regional Language,Zone B,Pending,16,9,Low,Morning,Yes,0.8,Folklore Videos,TRUE,Platform
U3921,Art Fair,6/10/2024,2 hours,Regional Language,Zone A,Accepted,12,5,Medium,Evening,Yes,0.26,Traditional Music Playlist,FALSE,User
U3922,Language Class,2/11/2024,1 hour,English,Zone C,Pending,4,4,Low,Morning,No,0.55,Traditional Music Playlist,FALSE,Platform
U3923,Festival,10/2/2024,2 hours,Regional Language,Zone B,Accepted,1,10,Medium,Afternoon,Yes,0.57,Language Learning App,FALSE,Platform
U3924,Festival,12/18/2024,30 minutes,Local Dialect,Zone D,Accepted,4,5,Medium,Afternoon,No,0.94,Language Learning App,TRUE,User
U3925,Language Class,3/8/2024,1 hour,Local Dialect,Zone A,Accepted,13,9,Medium,Morning,No,0.93,Folklore Videos,TRUE,Platform
U3926,Exhibition,6/21/2024,2 hours,English,Zone D,Pending,7,8,High,Morning,No,0.16,Language Learning App,FALSE,Platform
U3927,Festival,11/26/2024,30 minutes,Regional Language,Zone A,Pending,15,10,Low,Morning,Yes,1,Regional Cuisine Recipes,TRUE,User
U3928,Workshop,5/4/2024,2 hours,Regional Language,Zone C,Accepted,6,5,High,Evening,No,0.81,Traditional Music Playlist,FALSE,Platform
U3929,Language Class,6/18/2024,1 hour,Regional Language,Zone C,Pending,14,10,Medium,Afternoon,Yes,0.44,Regional Cuisine Recipes,TRUE,User
U3930,Festival,2/16/2024,1 hour,English,Zone A,Accepted,18,5,Medium,Evening,No,0.77,Traditional Music Playlist,FALSE,Platform
U3931,Art Fair,9/17/2024,30 minutes,Regional Language,Zone C,Pending,4,1,High,Evening,Yes,0.44,Traditional Music Playlist,FALSE,Platform
U3932,Workshop,8/4/2024,1 hour,Regional Language,Zone D,Pending,1,9,Low,Afternoon,Yes,0.94,Traditional Music Playlist,FALSE,User
U3933,Festival,10/31/2024,30 minutes,Regional Language,Zone A,Accepted,3,3,High,Afternoon,No,0.44,Traditional Music Playlist,FALSE,User
U3934,Workshop,5/3/2024,2 hours,Local Dialect,Zone D,Accepted,13,1,High,Afternoon,No,0.79,Traditional Music Playlist,FALSE,Platform
U3935,Workshop,10/19/2024,1 hour,English,Zone A,Accepted,18,5,Low,Evening,Yes,0.24,Traditional Music Playlist,TRUE,Platform
U3936,Exhibition,6/10/2024,2 hours,Local Dialect,Zone D,Pending,4,10,Medium,Afternoon,Yes,0.87,Folklore Videos,FALSE,Platform
U3937,Workshop,7/19/2024,2 hours,English,Zone C,Accepted,4,3,Low,Morning,No,0.66,Traditional Music Playlist,FALSE,User
U3938,Exhibition,3/29/2025,1 hour,Regional Language,Zone B,Accepted,11,6,Low,Afternoon,Yes,0.83,Language Learning App,TRUE,Platform
U3939,Language Class,2/5/2025,2 hours,Local Dialect,Zone D,Pending,14,7,High,Evening,No,0.48,Folklore Videos,FALSE,User
U3940,Exhibition,10/1/2024,30 minutes,Regional Language,Zone A,Pending,7,4,Medium,Morning,No,0.41,Language Learning App,TRUE,User
U3941,Art Fair,7/24/2024,30 minutes,Regional Language,Zone C,Accepted,3,4,Medium,Morning,No,0.58,Regional Cuisine Recipes,FALSE,User
U3942,Festival,2/9/2024,30 minutes,English,Zone A,Accepted,7,2,Medium,Evening,No,0.45,Traditional Music Playlist,FALSE,Platform
U3943,Language Class,9/29/2024,1 hour,Regional Language,Zone D,Pending,8,2,High,Evening,No,0.56,Regional Cuisine Recipes,TRUE,User
U3944,Language Class,7/6/2024,2 hours,Local Dialect,Zone A,Pending,12,7,High,Afternoon,Yes,0.49,Language Learning App,TRUE,User
U3945,Art Fair,12/20/2024,2 hours,English,Zone A,Pending,7,5,Low,Morning,Yes,0.28,Folklore Videos,TRUE,User
U3946,Exhibition,4/2/2024,2 hours,English,Zone D,Pending,16,5,Low,Afternoon,Yes,0.98,Regional Cuisine Recipes,FALSE,Platform
U3947,Festival,2/11/2024,2 hours,Local Dialect,Zone C,Accepted,17,2,High,Morning,No,0.11,Regional Cuisine Recipes,TRUE,Platform
U3948,Exhibition,1/13/2025,30 minutes,Regional Language,Zone C,Accepted,4,7,Low,Evening,No,0.93,Traditional Music Playlist,FALSE,Platform
U3949,Workshop,4/16/2024,1 hour,Regional Language,Zone D,Pending,17,2,High,Morning,Yes,0.84,Regional Cuisine Recipes,FALSE,Platform
U3950,Exhibition,11/23/2024,30 minutes,Regional Language,Zone C,Accepted,18,5,Low,Morning,Yes,0.48,Regional Cuisine Recipes,TRUE,User
U3951,Language Class,3/5/2024,30 minutes,Regional Language,Zone B,Accepted,4,5,Medium,Morning,No,0.39,Regional Cuisine Recipes,FALSE,Platform
U3952,Festival,12/30/2024,1 hour,Regional Language,Zone A,Accepted,17,3,High,Afternoon,Yes,0.25,Language Learning App,TRUE,Platform
U3953,Exhibition,11/4/2024,1 hour,English,Zone D,Pending,15,2,Low,Morning,Yes,0.22,Traditional Music Playlist,FALSE,Platform
U3954,Festival,5/14/2024,30 minutes,English,Zone B,Accepted,17,3,High,Afternoon,Yes,0.6,Traditional Music Playlist,TRUE,Platform
U3955,Festival,1/23/2025,2 hours,Local Dialect,Zone A,Pending,13,5,High,Morning,No,0.19,Traditional Music Playlist,FALSE,Platform
U3956,Workshop,1/24/2024,1 hour,Regional Language,Zone D,Accepted,3,6,Low,Afternoon,Yes,0.53,Folklore Videos,FALSE,User
U3957,Workshop,1/28/2024,1 hour,Regional Language,Zone C,Pending,12,4,Low,Afternoon,No,0.83,Traditional Music Playlist,TRUE,Platform
U3958,Language Class,3/2/2024,30 minutes,Regional Language,Zone D,Pending,17,7,High,Morning,No,0.78,Language Learning App,TRUE,User
U3959,Art Fair,9/29/2024,2 hours,Local Dialect,Zone D,Pending,7,2,High,Evening,Yes,0.22,Traditional Music Playlist,FALSE,User
U3960,Festival,8/16/2024,1 hour,Regional Language,Zone A,Accepted,7,6,Low,Evening,Yes,0.96,Regional Cuisine Recipes,TRUE,Platform
U3961,Art Fair,1/20/2024,30 minutes,English,Zone A,Accepted,11,9,Medium,Morning,Yes,0.36,Language Learning App,FALSE,Platform
U3962,Language Class,1/3/2024,1 hour,Regional Language,Zone A,Accepted,16,10,Medium,Morning,Yes,0.74,Regional Cuisine Recipes,TRUE,User
U3963,Festival,2/24/2025,2 hours,Local Dialect,Zone B,Accepted,4,5,Medium,Evening,Yes,0.37,Language Learning App,FALSE,User
U3964,Festival,8/5/2024,30 minutes,English,Zone C,Accepted,16,4,High,Afternoon,Yes,0.66,Traditional Music Playlist,TRUE,User
U3965,Art Fair,2/2/2025,30 minutes,English,Zone D,Pending,5,9,Medium,Evening,No,0.62,Folklore Videos,TRUE,User
U3966,Exhibition,11/2/2024,2 hours,English,Zone D,Accepted,19,6,High,Evening,No,0.26,Traditional Music Playlist,TRUE,Platform
U3967,Workshop,3/7/2025,30 minutes,Regional Language,Zone C,Accepted,14,4,Low,Evening,Yes,0.69,Language Learning App,TRUE,Platform
U3968,Exhibition,5/15/2024,2 hours,Local Dialect,Zone D,Accepted,7,1,Medium,Afternoon,Yes,0.39,Traditional Music Playlist,TRUE,Platform
U3969,Art Fair,1/31/2025,30 minutes,Local Dialect,Zone A,Accepted,9,9,Low,Evening,No,0.65,Language Learning App,FALSE,Platform
U3970,Workshop,3/7/2025,2 hours,Regional Language,Zone D,Pending,13,10,Medium,Morning,Yes,0.59,Traditional Music Playlist,FALSE,User
U3971,Exhibition,1/3/2024,1 hour,Local Dialect,Zone C,Pending,16,3,Medium,Morning,Yes,0.86,Language Learning App,FALSE,Platform
U3972,Workshop,7/11/2024,1 hour,English,Zone B,Pending,4,6,Low,Afternoon,Yes,0.29,Folklore Videos,TRUE,Platform
U3973,Festival,3/13/2024,1 hour,English,Zone B,Pending,7,1,Low,Morning,No,0.24,Traditional Music Playlist,FALSE,Platform
U3974,Exhibition,2/18/2025,30 minutes,Local Dialect,Zone C,Accepted,3,6,High,Afternoon,Yes,0.87,Traditional Music Playlist,TRUE,User
U3975,Workshop,12/26/2024,2 hours,Local Dialect,Zone D,Pending,20,3,Low,Evening,No,0.5,Language Learning App,TRUE,Platform
U3976,Workshop,4/27/2024,2 hours,Regional Language,Zone D,Accepted,15,3,High,Evening,No,0.8,Regional Cuisine Recipes,TRUE,User
U3977,Workshop,6/2/2024,1 hour,Regional Language,Zone B,Pending,14,7,High,Morning,No,0.96,Traditional Music Playlist,TRUE,Platform
U3978,Exhibition,7/27/2024,1 hour,Regional Language,Zone D,Pending,7,9,Low,Morning,Yes,0.59,Folklore Videos,TRUE,User
U3979,Language Class,3/15/2025,1 hour,Regional Language,Zone B,Accepted,18,6,Medium,Evening,Yes,0.37,Language Learning App,TRUE,User
U3980,Exhibition,2/3/2024,2 hours,Regional Language,Zone C,Accepted,5,1,Medium,Evening,Yes,0.81,Traditional Music Playlist,FALSE,Platform
U3981,Art Fair,5/16/2024,1 hour,Regional Language,Zone C,Pending,20,9,Medium,Morning,Yes,0.94,Traditional Music Playlist,TRUE,User
U3982,Exhibition,11/13/2024,30 minutes,English,Zone D,Accepted,8,5,Low,Afternoon,No,0.32,Regional Cuisine Recipes,TRUE,Platform
U3983,Workshop,4/29/2024,1 hour,Local Dialect,Zone A,Accepted,20,2,Medium,Afternoon,Yes,0.72,Folklore Videos,FALSE,User
U3984,Festival,4/24/2024,1 hour,Regional Language,Zone A,Accepted,18,3,High,Afternoon,Yes,0.8,Language Learning App,FALSE,User
U3985,Exhibition,1/13/2024,2 hours,English,Zone B,Pending,19,5,Low,Morning,Yes,0.12,Regional Cuisine Recipes,TRUE,Platform
U3986,Exhibition,3/9/2024,30 minutes,Local Dialect,Zone C,Pending,20,2,High,Afternoon,Yes,0.63,Traditional Music Playlist,FALSE,User
U3987,Workshop,2/28/2025,2 hours,Local Dialect,Zone B,Pending,3,3,Medium,Afternoon,No,0.67,Language Learning App,FALSE,User
U3988,Festival,11/28/2024,30 minutes,Local Dialect,Zone C,Pending,6,8,Medium,Evening,No,0.67,Regional Cuisine Recipes,TRUE,User
U3989,Festival,9/13/2024,30 minutes,Regional Language,Zone B,Accepted,18,6,Medium,Evening,No,0.18,Folklore Videos,FALSE,User
U3990,Art Fair,3/29/2024,1 hour,Regional Language,Zone B,Accepted,15,2,High,Evening,No,0.12,Folklore Videos,TRUE,User
U3991,Exhibition,2/16/2024,1 hour,Regional Language,Zone B,Accepted,14,2,Medium,Evening,No,0.36,Folklore Videos,FALSE,Platform
U3992,Festival,9/16/2024,2 hours,Local Dialect,Zone D,Accepted,8,1,High,Evening,No,0.42,Language Learning App,TRUE,User
U3993,Festival,8/15/2024,2 hours,Local Dialect,Zone A,Pending,11,7,Low,Morning,Yes,0.23,Traditional Music Playlist,FALSE,Platform
U3994,Language Class,3/22/2025,2 hours,English,Zone C,Accepted,11,6,Low,Afternoon,Yes,0.56,Traditional Music Playlist,TRUE,User
U3995,Language Class,6/28/2024,30 minutes,English,Zone B,Pending,12,6,Low,Afternoon,No,0.3,Regional Cuisine Recipes,FALSE,Platform
U3996,Festival,1/10/2024,2 hours,English,Zone A,Pending,16,5,Medium,Morning,No,0.4,Traditional Music Playlist,FALSE,User
U3997,Art Fair,10/10/2024,30 minutes,English,Zone B,Pending,7,3,High,Afternoon,No,0.36,Folklore Videos,TRUE,User
U3998,Festival,1/11/2025,30 minutes,Local Dialect,Zone B,Accepted,3,8,Medium,Afternoon,Yes,0.79,Folklore Videos,FALSE,User
U3999,Workshop,5/5/2024,30 minutes,Regional Language,Zone C,Accepted,2,3,Low,Afternoon,No,0.89,Folklore Videos,FALSE,User
U4000,Exhibition,5/13/2024,30 minutes,Regional Language,Zone D,Pending,3,5,Low,Evening,No,0.37,Language Learning App,TRUE,User
U4001,Art Fair,6/3/2024,30 minutes,Regional Language,Zone B,Pending,8,8,Medium,Evening,Yes,0.44,Traditional Music Playlist,TRUE,Platform
U4002,Workshop,9/4/2024,1 hour,Regional Language,Zone C,Accepted,20,3,Medium,Morning,No,0.83,Folklore Videos,FALSE,Platform
U4003,Art Fair,5/19/2024,30 minutes,English,Zone D,Pending,8,5,Medium,Evening,Yes,0.78,Regional Cuisine Recipes,FALSE,Platform
U4004,Workshop,11/13/2024,30 minutes,Local Dialect,Zone D,Accepted,4,6,High,Afternoon,No,0.74,Traditional Music Playlist,TRUE,User
U4005,Exhibition,3/11/2025,1 hour,Regional Language,Zone A,Pending,13,1,Medium,Morning,Yes,0.74,Regional Cuisine Recipes,TRUE,User
U4006,Exhibition,6/24/2024,1 hour,Local Dialect,Zone A,Pending,17,2,Low,Afternoon,Yes,0.37,Regional Cuisine Recipes,FALSE,Platform
U4007,Language Class,11/18/2024,1 hour,English,Zone B,Accepted,18,7,Low,Afternoon,Yes,0.94,Folklore Videos,FALSE,Platform
U4008,Workshop,6/22/2024,2 hours,English,Zone A,Accepted,5,9,High,Morning,Yes,0.83,Folklore Videos,TRUE,User
U4009,Language Class,3/14/2024,2 hours,Regional Language,Zone C,Pending,12,10,Medium,Afternoon,No,0.29,Folklore Videos,TRUE,Platform
U4010,Workshop,12/16/2024,30 minutes,Regional Language,Zone C,Pending,2,4,High,Morning,No,0.7,Regional Cuisine Recipes,FALSE,User
U4011,Language Class,5/22/2024,30 minutes,English,Zone A,Accepted,10,5,Medium,Morning,Yes,0.24,Regional Cuisine Recipes,FALSE,Platform
U4012,Exhibition,3/30/2025,30 minutes,English,Zone C,Pending,7,4,Low,Afternoon,No,0.62,Folklore Videos,FALSE,Platform
U4013,Art Fair,10/18/2024,30 minutes,Local Dialect,Zone C,Pending,15,3,Medium,Afternoon,Yes,0.36,Language Learning App,TRUE,User
U4014,Language Class,2/1/2025,1 hour,English,Zone B,Pending,7,10,Medium,Afternoon,No,0.19,Regional Cuisine Recipes,FALSE,Platform
U4015,Workshop,4/21/2024,2 hours,Local Dialect,Zone B,Pending,15,2,Low,Afternoon,No,0.64,Folklore Videos,TRUE,Platform
U4016,Workshop,7/24/2024,1 hour,English,Zone C,Pending,16,3,Low,Morning,Yes,0.9,Folklore Videos,TRUE,User
U4017,Exhibition,5/10/2024,2 hours,Local Dialect,Zone A,Pending,1,2,Low,Evening,No,0.23,Language Learning App,TRUE,Platform
U4018,Workshop,1/3/2025,1 hour,English,Zone C,Accepted,15,8,Medium,Afternoon,No,0.91,Folklore Videos,FALSE,User
U4019,Festival,4/19/2024,30 minutes,English,Zone D,Pending,3,1,High,Morning,Yes,0.22,Folklore Videos,FALSE,User
U4020,Art Fair,1/4/2025,2 hours,Local Dialect,Zone D,Accepted,10,5,Medium,Evening,No,0.77,Language Learning App,TRUE,User
U4021,Language Class,3/7/2024,30 minutes,Local Dialect,Zone D,Pending,16,1,High,Morning,Yes,0.99,Language Learning App,FALSE,Platform
U4022,Art Fair,1/16/2025,2 hours,Regional Language,Zone B,Pending,2,5,Medium,Evening,Yes,0.18,Traditional Music Playlist,FALSE,Platform
U4023,Exhibition,3/26/2024,2 hours,Regional Language,Zone A,Accepted,17,3,Medium,Evening,No,0.29,Regional Cuisine Recipes,TRUE,User
U4024,Language Class,10/1/2024,30 minutes,English,Zone C,Accepted,1,9,Medium,Evening,No,0.52,Regional Cuisine Recipes,FALSE,Platform
U4025,Language Class,8/14/2024,30 minutes,English,Zone A,Accepted,4,1,Medium,Afternoon,Yes,0.76,Traditional Music Playlist,TRUE,Platform
U4026,Festival,3/13/2025,30 minutes,Local Dialect,Zone A,Accepted,11,10,High,Evening,Yes,0.91,Regional Cuisine Recipes,FALSE,Platform
U4027,Exhibition,11/20/2024,1 hour,English,Zone A,Accepted,17,1,Medium,Evening,No,0.76,Traditional Music Playlist,FALSE,Platform
U4028,Workshop,1/10/2024,2 hours,Regional Language,Zone D,Pending,2,8,Low,Morning,Yes,0.79,Regional Cuisine Recipes,TRUE,Platform
U4029,Festival,2/20/2025,2 hours,Local Dialect,Zone C,Accepted,1,3,Low,Afternoon,Yes,0.51,Folklore Videos,FALSE,Platform
U4030,Festival,1/31/2025,2 hours,English,Zone B,Accepted,6,7,Medium,Morning,No,0.42,Language Learning App,FALSE,User
U4031,Art Fair,1/18/2025,30 minutes,Local Dialect,Zone A,Accepted,11,10,High,Afternoon,Yes,0.56,Language Learning App,FALSE,Platform
U4032,Art Fair,12/20/2024,2 hours,Regional Language,Zone A,Pending,4,5,Low,Afternoon,Yes,0.68,Language Learning App,FALSE,User
U4033,Art Fair,3/10/2025,2 hours,Regional Language,Zone D,Pending,11,2,Low,Afternoon,No,0.55,Regional Cuisine Recipes,TRUE,Platform
U4034,Festival,10/14/2024,30 minutes,Regional Language,Zone D,Pending,5,7,Low,Evening,Yes,0.81,Folklore Videos,TRUE,Platform
U4035,Workshop,4/21/2024,30 minutes,English,Zone C,Accepted,10,7,Medium,Afternoon,No,0.24,Language Learning App,TRUE,Platform
U4036,Language Class,1/24/2024,2 hours,English,Zone B,Pending,5,3,Low,Afternoon,Yes,0.46,Traditional Music Playlist,TRUE,User
U4037,Art Fair,10/17/2024,1 hour,English,Zone B,Pending,3,6,High,Afternoon,Yes,0.16,Regional Cuisine Recipes,FALSE,User
U4038,Workshop,12/4/2024,30 minutes,English,Zone D,Pending,6,5,High,Afternoon,No,0.7,Regional Cuisine Recipes,FALSE,User
U4039,Exhibition,11/21/2024,1 hour,English,Zone C,Pending,13,1,High,Morning,Yes,0.78,Folklore Videos,TRUE,Platform
U4040,Art Fair,6/16/2024,1 hour,English,Zone A,Accepted,16,1,Low,Evening,No,0.7,Regional Cuisine Recipes,FALSE,User
U4041,Language Class,3/13/2025,1 hour,Regional Language,Zone C,Accepted,7,2,Low,Afternoon,Yes,0.96,Language Learning App,TRUE,User
U4042,Exhibition,4/18/2024,1 hour,Regional Language,Zone B,Accepted,18,7,High,Evening,Yes,0.94,Language Learning App,TRUE,Platform
U4043,Exhibition,3/3/2025,30 minutes,English,Zone D,Accepted,3,3,Low,Evening,No,0.34,Traditional Music Playlist,FALSE,User
U4044,Language Class,7/8/2024,2 hours,Regional Language,Zone A,Accepted,6,9,High,Afternoon,No,0.32,Traditional Music Playlist,FALSE,User
U4045,Art Fair,12/20/2024,2 hours,Local Dialect,Zone A,Accepted,10,3,Medium,Afternoon,No,0.12,Regional Cuisine Recipes,TRUE,Platform
U4046,Festival,7/14/2024,30 minutes,English,Zone B,Accepted,16,10,Medium,Evening,No,0.55,Traditional Music Playlist,FALSE,Platform
U4047,Language Class,2/2/2024,30 minutes,Local Dialect,Zone A,Accepted,13,4,Medium,Evening,No,0.88,Regional Cuisine Recipes,TRUE,Platform
U4048,Language Class,7/23/2024,1 hour,English,Zone C,Pending,9,8,Low,Morning,No,0.24,Language Learning App,FALSE,Platform
U4049,Language Class,11/7/2024,1 hour,English,Zone B,Pending,16,4,Medium,Evening,No,0.63,Folklore Videos,TRUE,User
U4050,Exhibition,2/23/2025,30 minutes,Regional Language,Zone B,Accepted,11,7,Medium,Afternoon,Yes,0.75,Language Learning App,FALSE,User
U4051,Workshop,6/30/2024,2 hours,Local Dialect,Zone A,Accepted,9,5,High,Evening,Yes,0.43,Regional Cuisine Recipes,FALSE,Platform
U4052,Festival,5/26/2024,1 hour,Regional Language,Zone B,Pending,10,6,High,Afternoon,No,0.73,Language Learning App,FALSE,Platform
U4053,Art Fair,3/2/2025,30 minutes,English,Zone D,Pending,11,8,High,Morning,Yes,0.85,Language Learning App,TRUE,User
U4054,Art Fair,9/24/2024,30 minutes,Local Dialect,Zone C,Pending,15,4,Medium,Afternoon,No,0.11,Folklore Videos,TRUE,User
U4055,Workshop,1/11/2024,30 minutes,English,Zone B,Accepted,13,6,High,Afternoon,No,0.76,Language Learning App,TRUE,Platform
U4056,Language Class,3/10/2024,1 hour,Regional Language,Zone D,Pending,17,10,Medium,Evening,Yes,0.64,Regional Cuisine Recipes,TRUE,Platform
